SWSID,305b Listings (Cat 4+5),Approved TMDL Count,Developing TMDL Count,Fish Passage Count,Critical Habitat Length ft,Shellfish Count,Swimming Beach Percentage,Swimming Tributary Percentage,Coho Presence,Urban Growth Boundary Percentage,ICIAreaPercentage,RoadwayLength_ft,SidewalkLength_ft,CrashesCount,CrashDensity,SidewalkDensity,PercentBuiltBefore1990,PercentImpervious,MeanFlowDurationIndex,MedianOpportunityIndex,MeanAnnualAvgDailyTrips,Median2018EquityScore,MedianPavementCondition,MedianSpawnerMortality,WQBE Total Copper (kg/yr),WQBE Total Zinc (kg/yr),WQBE Total Nitrogen (kg/yr),WQBE Total Phosphorus (kg/yr),WQBE Total Suspended Solids (kg/yr),WQBE Total PCB (kg/yr),WQBE Total PBDE (kg/yr),WQBE Total PAH (kg/yr),WQBE BEHP (kg/yr),WQBE Fecal Coliform Bacteria (10^12 CFU/year),WQBE Annual Runoff (ft^3/yr),UrbanHeatDifference,Average BIBI (216-22 Median),Facilities Count,BRE Facilities Count (All),Critical Facilities Count (25th percentile BRE),Is Drainage to P Sensitive Lake,Historic Runoff (mm),DrainageComplaint,Percent PAD Area
1102700,2,1,2,0,0,0,0,0,0,1,0,0,0,0,,,0.257571995,0.319,9.78,0.81565,1842.641,4.16666667,,0.41138082,0.605546842,3.099343561,95.68668626,7.638042364,2968.212404,0.001072943,8.07E-05,0.038461642,0.153646321,0.194495162,2664008.563,19.34,,0,0,0,0,556.025,0,0
1102710,0,1,0,1,0,0,0,0,0,1,0.141736999,0,0,0,,,0.701903999,0.416,6.839,0.8323,2680.34,4.33333333,,0.433203519,0.641593159,3.194178984,176.8444996,13.10993027,4043.218119,0.001185005,3.14E-05,0.053065177,0.186611358,0.235721294,4764404.557,18.487,,0,0,0,0,790.648,0,0
1102720,1,1,2,0,0,0,0,0,1,1,0.353338987,0,0,0,,,0.476579994,0.365,9.386,0.8198,1701.278,4,,0.415109437,2.784408846,13.99124198,627.3670361,47.58963165,15371.7826,0.004853393,0.000227752,0.189759212,0.734406515,0.994559056,17134217.18,18.799,,0,0,0,0,657.818,0,0
1102730,0,1,2,2,0,0,0,0,0,1,0.529787004,0,0,0,,,0.51315701,0.401,7.919,0.62925,5405.732,3.5,100,0.428205157,3.359580249,17.36352786,512.7249849,41.51837896,14244.01545,0.005143406,0.000500203,0.159865537,0.726600037,1.17458433,13986864.34,19.695,,1,0,0,0,636.362,0,0
1102740,4,1,0,6,23094.30078,0,0,0,3,1,0.479602993,0,0,0,,,0.539231002,0.546,5.537,0.9383,7488.154,4,,0.417554188,18.54419881,106.677358,1927.749155,188.2446155,63324.77308,0.023287362,0.004396477,0.639912375,3.117988812,8.011924435,54166313.65,21.583,,0,0,0,0,702.795,1,0
1102750,2,1,0,3,0,0,0,0,2,1,0.000250466,0,0,0,,,0.437276006,0.272,8.074,0.5967,4522.002,3.5,,0.428205157,2.517596557,13.44903793,541.3063747,42.8539925,12824.96645,0.003862012,0.000284,0.149158604,0.582455069,1.060414265,14718794.24,20.331,5.4,0,0,0,0,577.111,0,0
1102760,1,1,0,3,0,0,0,0,3,1,0.272220999,0,0,0,,,0.594218016,0.785,4.793,0.7003,15340.584,4,,0.398153397,6.026580024,33.70712011,547.9668573,54.03453585,19279.12188,0.007627604,0.001476094,0.201046154,1.014191461,2.399805373,15380984.19,23.583,,0,0,0,0,855.015,0,0
1102770,4,1,0,0,469.7630005,0,0,0,1,1,0.564011991,0,0,0,,,0.662038982,0.82,5.252,0.903,3242.266,4.166666665,,0.416153101,3.220260874,17.86515151,294.6300496,29.17390829,10612.96925,0.004359324,0.000762237,0.114109633,0.566498237,1.301594688,8300233.323,18.629,,1,0,0,0,854.605,0,0
1102780,0,1,0,0,0,0,0,0,0,1,0.391660005,0,0,0,,,0.471969008,0.709,4.878,0.7682,5091.163,4,,0.437877519,8.680571262,46.07118866,832.7072502,75.94971366,31955.24255,0.013213447,0.001655183,0.357607546,1.745052725,2.965986258,23073304.68,19.36,,0,0,0,0,954.223,1,0
1102790,0,1,0,0,0,0,0,0,0,1,0.032480501,0,0,0,,,0.380892009,0.721,4.943,0.5295,22592.578,3.66666667,,0.437877519,2.142845724,11.41381807,208.1330978,18.74814717,8190.271862,0.00311392,0.000417062,0.0841086,0.42689836,0.712325495,5735474.971,20.575,,0,0,0,0,963.788,0,0
1102800,0,2,0,0,675.2849731,0,0,0,2,1,0.179217994,0,0,0,,,0.453132987,0.285,4.584,0.9466,17659.874,5,,0.381510361,4.02964956,21.7021401,407.8740931,36.10427983,16111.39268,0.005796888,0.000757354,0.189134127,0.827828917,1.273024406,11423856.31,17.502,,0,0,0,0,642.112,0,0
1102810,1,1,0,0,0,0,0,0,2,1,0.340324014,0,1281.410034,0,,,0.375373006,0.2,4.54,0.9674,4003.261,4.66666667,,0.403544015,0.985029427,6.11831607,111.1742694,10.93562311,4157.351118,0.001086013,0.000215339,0.032622324,0.162538107,0.450622019,3096638.445,17.019,,0,0,0,0,416.455,0,0
1102820,1,1,0,4,0,0,0,0,3,1,0.589268029,0,0,1,,,0.499927014,0.435,5.346,0.9674,3893.495,4.66666667,,0.392527188,2.555264712,15.48932817,233.1027492,24.09261051,9868.508516,0.003189089,0.000553853,0.08692058,0.435276603,1.08741856,6597023.485,16.955,38.2,0,0,0,0,590.856,0,0
1102830,1,2,0,1,0,0,0,0,2,1,0.373685986,0,0,0,,,0.636174023,0.428,4.977,0.957,1626.868,5,,0.381510361,3.223268578,16.84587986,396.4919897,32.73891145,14628.7791,0.005429999,0.000422486,0.17607041,0.757310069,0.9734895,10853240.2,17.487,,0,0,0,0,706.747,0,0
1102840,0,1,0,0,0,0,0,0,2,1,0.049857799,0,0,0,,,0.499119014,0.583,6.18,0.9622,6205.601,4.833333335,,0.392527188,3.244496841,19.96567173,268.3401679,28.89068139,12882.09398,0.003945496,0.000715343,0.104572017,0.547206288,1.380759296,7625395.513,17.14,,0,0,0,0,692.014,1,0
1102850,1,1,0,5,0,0,0,0,1,0.99999702,0.519114017,0,1253.949951,0,,,0.651293993,0.218,4.93,0.9068,2154.868,4.333333335,,0.382948731,0.369107226,1.913659898,66.54767798,5.167887504,2008.464006,0.000634578,3.50E-05,0.023854356,0.095262787,0.119369665,1809260.439,16.657,4,0,0,0,0,581.894,0,0
1102860,0,1,0,0,0,0,0,0,0,0.999996006,0.352835,0,3677.280029,0,,,0.693727016,0.285,5.835,0.9068,513.275,4.66666667,,0.403544015,0.473232828,2.411282281,98.64485052,7.491879983,2748.393333,0.000858289,3.82E-05,0.036582329,0.131291282,0.154392247,2670568.789,16.564,,0,0,0,0,698.257,0,0
1102870,0,1,0,0,0,1,0,0,0,1,0,0,951.7789917,0,,,0.491133004,0.148,4.208,0.9702,660.913,4.5,,0.403544015,0.064077156,0.317895849,17.90730205,1.313684719,445.6814548,0.00012731,2.24E-06,0.007148986,0.020879315,0.020484953,485238.7615,16.588,,0,0,0,0,596.835,0,0
1102880,0,1,0,0,0,0,0,0,0,1.000010014,0.216600999,0,2486.540039,0,,,0.67068702,0.154,5.465,0.9702,229.035,4.5,,0.403544015,0.210938231,1.042053012,63.54589948,4.644895886,1493.990188,0.000426308,7.07E-06,0.025118811,0.070857826,0.067109102,1754152.96,16.652,,0,0,0,0,778.312,0,0
1102890,0,2,0,0,0,0,0,0,0,1,0.546010017,0,0,0,,,0.704755008,0.164,4.807,0.957,605.452,5,,0.381510361,0.166701967,0.81682522,49.53444503,3.64272885,1083.978894,0.000325191,1.07E-05,0.022025072,0.05415815,0.048610659,1366153.706,17.251,,0,0,0,0,724.147,0,0
1102900,0,1,0,0,0,0,0,0,0,1,0.83573401,0,2174.52002,0,,,0.690113008,0.28,5.412,0.8302,1170.439,4,,0.382948731,0.46923392,2.448065605,46.62552275,4.01923263,1881.996858,0.000767573,7.28E-05,0.023586624,0.103594538,0.135537058,1284389.567,16.645,,0,0,0,0,569.744,0,0
1102910,0,1,0,0,0,0,0,0,0,1,0.214873001,0,3170.300049,0,,,0.657123983,0.251,5.53,0.8302,567.043,4,,0.201772008,0.827651805,4.268725956,118.3064792,9.499701106,3882.310059,0.001412169,0.000105811,0.05207423,0.201711929,0.248825255,3245958.7,16.604,,0,0,0,0,670,0,0
1102920,0,1,0,0,0,0,0,0,0,0.99999702,0,0,1528.650024,0,,,0.434233993,0.131,5.52,0.9702,369.598,5,,0.201772008,0.642836219,3.333267841,80.04738288,6.533194716,3016.834988,0.001130158,8.04E-05,0.041034107,0.159226833,0.175656379,2220430.523,16.42,,0,0,0,0,684.612,0,0
1102930,0,2,0,0,0,0,0,0,0,1,0.047165401,0,3092.629883,0,,,0.54953301,0.15,5.298,0.9019,502.194,5,,0,0.671781074,3.449001745,110.1873633,8.710905605,3209.968336,0.001138858,8.44E-05,0.045322341,0.165273779,0.207444326,3020448.813,17.333,,0,0,0,0,706.972,0,0
1102940,10,1,0,1,0,0,0,0,0,1,0,7126.069824,4234.310059,10,0.001403298,0.594199911,0.688135028,0.846,4.668,0.8302,4308.489,4.66666667,36,0.362353447,2.466784822,15.70394026,218.4232827,24.36155637,9280.304738,0.002725538,0.000612948,0.067521862,0.371017044,1.207658051,6210212.039,17.57,,2,0,0,0,688.701,0,0
1102950,0,1,0,4,0,0,0,0,0,1,1.35E-06,18339.09961,15522,30,0.001635849,0.846388336,0.456459999,0.741,4.836,0.89675,3371.159,4.66666667,0,0.400820568,3.645882558,21.09835011,281.4176324,29.05266962,14249.09314,0.005115024,0.000738014,0.136146499,0.687655185,1.332976355,7926552.095,17.651,,19,1,1,0,675.18,1,0
1102960,1,1,0,0,0,0,0,0,0,1,0.491658986,29892.90039,4822.629883,125,0.004181595,0.161330276,0.486786008,0.145,4.722,0.8302,7199.1,4.66666667,37,0.181176724,1.581825045,8.733171364,220.1980098,18.63572913,7426.538205,0.002244458,0.000273917,0.085669723,0.343109721,0.553988643,6051985.317,17.686,,7,1,0,0,593.745,5,0
1102970,1,1,0,3,0,1,0,0,0,1,0.374846995,11627.59961,1110.650024,27,0.002322061,0.095518427,0.56239903,0.143,4.776,0.76645,4377.406,4.333333335,36,0.362353447,0.909527439,4.923615955,139.4794355,11.46870428,4393.680267,0.001411369,0.000121646,0.04593624,0.205381942,0.331382342,3790768.726,17.584,8.1,6,1,1,0,525.317,4,0
1102980,0,1,0,0,0,0,0,0,0,1,0.515379012,1515.060059,2366.870117,13,0.008580518,1.562228576,0.662850976,0.113,5.529,0.78275,5069.787,4.333333335,59,0.181176724,0.559698046,2.793999051,127.4641153,9.614144221,3063.242353,0.000908791,7.81E-05,0.059554447,0.154784615,0.154973396,3551932.336,16.953,,1,1,0,0,621.349,1,0
1102990,0,1,0,0,0,0,0,0,0,0.999993026,0,9151.730469,7902.459961,0,0,0.86349352,0.405196995,0.558,4.777,0.9633,8883.386,4.66666667,,0.400820568,0.24061594,1.298188246,20.57238284,1.863255357,1073.33348,0.000311391,5.59E-05,0.010057842,0.050461342,0.072704243,581730.2494,17.26,,0,0,0,0,606.772,0,0
1103000,0,1,0,0,0,0,0,0,0,1,0,17622.30078,23358,0,0,1.325479589,0.303063005,0.43,5.086,0.8184,44201.465,4.66666667,,0,1.252845931,7.481687464,122.8020357,11.97413706,5685.6789,0.001597066,0.000251239,0.049708558,0.23963429,0.482615774,3415129.388,19.4,,0,0,0,0,693.641,0,0
1103010,16,1,0,0,0,0,0,0,0,1,0,33505.69922,53881.10156,1,2.98E-05,1.608117509,0.570279002,0.465,6.086,0.8302,3592.821,4.66666667,77,0.400820568,1.496268128,9.441301283,140.7382265,14.45293294,8478.600738,0.00247762,0.000215846,0.06513816,0.342999378,0.655170403,3987293.96,17.239,,0,0,0,0,641.103,0,0
1103020,6,1,0,0,0,0,0,0,0,0.99999398,0,17142.80078,29157.19922,0,0,1.700842213,0.560465991,0.936,6.004,0.9633,2327.04,4.66666667,,0.439287689,0.886887477,5.900832209,61.58537052,7.48623971,4565.889856,0.00130431,0.000151721,0.030604408,0.172518804,0.394995904,1765642.593,16.987,,0,0,0,0,600.983,0,0
1103030,16,1,0,0,0,0,0,0,1,0.99999702,0,8538.790039,12693.5,0,0,1.486568933,0.558408022,0.898,4.846,0.4484,12557.317,3.833333335,,0.439287689,1.031570538,7.303930573,90.7744667,11.30498346,4780.267226,0.001147583,0.000249852,0.025233476,0.154471741,0.607574645,2793996.457,16.532,,0,0,0,0,541.599,0,0
1103040,0,1,0,0,0,0,0,0,0,0.999994993,0,9409.219727,2406.030029,0,0,0.255709836,0.159327999,0.863,5.638,0.9633,10864.473,4.66666667,,0.439287689,0.304075666,1.59845812,19.38814783,1.858322337,1002.105395,0.00029035,8.74E-05,0.00902662,0.049772953,0.080311687,541934.3152,17.046,,0,0,0,0,582.926,0,0
1103050,0,1,0,0,0,0,0,0,0,0.999994993,0,6663.169922,11339.59961,0,0,1.701832573,0.400680989,0.694,6.425,0.9633,6097.262,4.66666667,,0.439287689,0.798122086,5.400635569,71.21437271,8.299045362,3917.319382,0.001034437,0.000167629,0.023163026,0.139966063,0.426832909,2021314.071,17.178,,0,0,0,0,583.206,0,0
1103060,0,1,0,4,0,0,0,0,0,1,0.072961196,205.6799927,21396.40039,5,0.024309608,104.0276213,0.15106,0.291,4.028,0.89675,5691.665,4.66666667,8,0.400820568,1.110255473,6.316888125,97.23037941,9.420395452,4689.309694,0.001652355,0.000206087,0.046608611,0.226873012,0.397149338,2719656.248,17.768,,4,0,0,0,511.528,0,0
1103070,8,1,0,0,0,0,0,0,0,1.000010014,0,723.0759888,517.9190063,0,0,0.716271892,0.912572026,0.985,4.19,0.4484,2493.13,3.833333335,,0.439287689,0.650237541,4.821078671,55.27917607,7.304906306,3254.728112,0.000737554,0.000148346,0.01536483,0.097630572,0.407579082,1600611.195,16.18,,0,0,0,0,587.737,0,0
1103080,0,1,0,2,0,0,0,0.125413999,0,1,0.00101908,36861.69922,66642.79688,0,0,1.807914401,0.36124,0.197,4.22,0.56895,817.205,3.5,,0.439287689,1.275211884,7.329222035,160.3737493,14.03574349,7491.643506,0.002334556,0.000153385,0.071426456,0.333832561,0.499307651,4344209.312,16.816,,0,0,0,0,526.771,0,0
1103090,1,1,0,0,0,0,0,0,5,1,0,24362.80078,37648.69922,0,0,1.54533543,0.273537993,0.404,3.607,0.6895,13721.309,4,,0.439287689,1.935765582,11.39059041,143.9310102,15.31451994,7972.522715,0.002607622,0.000417931,0.069891196,0.362180325,0.720016283,4088192.909,16.654,,0,0,0,0,446.568,0,0
1103100,0,1,0,0,0,0,0,0.00429606,1,1,0,12811.2002,22040.69922,0,0,1.720424229,0.498181999,0.369,4.686,0.8264,4713.459,4.333333335,,0.219643845,0.976946654,5.187800289,116.7268071,9.922024146,4554.255784,0.001691851,0.000145444,0.052115787,0.233762356,0.316741125,3226939.75,17.109,,0,0,0,0,651.584,0,0
1103110,0,1,0,1,0,0,0,0.068559103,0,1,0,36630.30078,61595.89844,113,0.003084878,1.681555901,0.193173006,0.173,3.494,0.89675,10162.356,4.66666667,0,0.362353447,2.108173779,12.56600665,190.4276904,19.25682976,9382.950221,0.002819058,0.000444493,0.083157682,0.406898303,0.826938922,5338724.44,17.707,,0,0,0,0,407.157,0,0
1103120,0,1,0,0,0,0,0,0.0187582,0,1,0.242526993,24962.19922,12609.7002,143,0.005728662,0.505151813,0.407038003,0.227,5.354,0.9127,282.756,4.66666667,65,0,0.774331281,3.986643914,176.5502813,13.26118286,5419.706488,0.001564027,2.75E-05,0.059493088,0.244404527,0.299401664,4823338.882,17.861,,6,3,0,0,635.881,4,0
1103130,0,1,0,0,0,0,0,0,0,0.99999398,0,6091.430176,9835.299805,0,0,1.614612582,0.350253999,0.865,5.678,0.8264,17669.329,4.333333335,,0.439287689,0.793717191,4.691158865,60.14451918,6.486454238,3103.366758,0.001020684,0.000184394,0.0264983,0.141025512,0.313347716,1704760.737,16.956,,0,0,0,0,549.677,0,0
1103140,10,0,0,0,0,0,0,0,0,1,0,1344.349976,888.242981,0,0,0.660723024,0.949607015,0.965,5.41,0.2242,4448.979,3,,0.439287689,1.951373535,14.83645091,158.050539,21.80832218,10309.38859,0.002241082,0.00042627,0.045574055,0.297225919,1.247450252,4678149.73,15.789,,0,0,0,0,592.475,0,0
1103150,9,0,0,0,0,0,0,0,0,1,0,5371.120117,6886.399902,0,0,1.282116161,0.332105011,0.298,2.803,0.4484,4265.61,3,,0.439287689,1.262432695,7.471467729,84.50665958,9.387167894,5583.901118,0.002025776,0.000221485,0.051138098,0.263809508,0.464023499,2446603.124,15.411,,1,0,0,0,291.753,0,0
1103160,22,0,0,0,0,0,0,0,0,1,0,2651.139893,1463.790039,0,0,0.552136099,0.571205974,0.875,4.056,0.2242,4212.447,3,,0.439287689,1.154344572,8.695337157,89.12356009,12.39282593,6239.347052,0.001406792,0.000239847,0.029394576,0.187140352,0.711490927,2798266.665,15.056,,0,0,0,0,554.787,0,0
1103170,22,0,0,0,0,0,0,0,0,0.999988973,0,0,0,0,,,0,0,1.207,0.2242,1992.445,3,,,0.008399219,0.064725247,0.646821389,0.091410296,44.97733828,9.63E-06,1.75E-06,0.000193853,0.001277358,0.005297516,193772.5483,14.44,,0,0,0,0,72.939,0,0
1103180,22,0,0,0,0,0,0,0,1,1.000010014,0,3569.73999,2514.290039,0,0,0.704334222,0.000525663,0.526,4.265,0.246,3638.421,2.666666665,,0.42420922,0.796530254,5.618925204,58.47192401,7.696134094,4046.750595,0.001054673,0.000156795,0.023598212,0.13887057,0.428632404,1990454,14.823,,0,0,0,0,331.934,0,0
1103190,0,0,0,2,0,0,0,0,1,1,0,31920.80078,56145.10156,0,0,1.758887628,0.335909992,0.215,4.056,0.3472,823.706,2.666666665,,0.439287689,1.621719419,9.020474722,159.8880125,14.43877086,8375.365964,0.002991059,0.000228161,0.104947752,0.417228699,0.518543407,4449594.669,15.232,1.25,0,0,0,0,461.737,0,0
1103200,0,0,0,0,0,0,0,0,0,1,0,13361.7998,24743.90039,0,0,1.85183888,0.465169996,0.394,7.597,0.246,1830.651,2.33333333,,0.463893379,0.132384515,0.712499378,24.19471027,1.831289925,1177.738043,0.000340002,4.51E-06,0.015390672,0.054039261,0.043655035,656755.8754,15.904,,0,0,0,0,680.086,0,0
1103210,46,0,0,0,0,0,0,0,0,1,0,6301.839844,11780.7998,0,0,1.869422279,0.422872007,0.454,3.683,0.123,3101.01,2.33333333,,0.40913075,0.875744393,5.800904777,67.47882094,8.164652258,4157.456455,0.001212607,0.000176018,0.028672509,0.159362165,0.429807672,1958867.413,14.992,,0,0,0,0,463.502,0,0
1103220,38,0,0,0,0,0,0,0,1,0.947317004,0,1234.050049,2193.899902,0,0,1.77780464,0.745782018,0.91,4.315,0.123,3918.557,2.33333333,,0.40913075,0.539393948,3.832607426,39.10494772,5.203073934,2796.035878,0.000712168,0.000105744,0.015812627,0.094095717,0.291462697,1188211.549,16.697,,0,0,0,0,586.395,0,0
1103230,3,0,0,2,0,0,0,0,2,1,0,50726.89844,66859,0,0,1.318018686,0.410180002,0.795,5.646,0.246,3922.212,2.33333333,,0.463893379,3.750265695,24.6045377,281.2206335,33.39490868,18440.02334,0.004986866,0.000754393,0.119497804,0.691250092,1.732782619,7985567.927,16.485,6.5,0,0,0,0,683.251,1,0
1103240,3,0,0,5,0,0,0,0,2,1,0,30953.69922,57284.69922,0,0,1.850657617,0.614948988,0.158,4.202,0.6258,2055.517,3.333333335,,0.439287689,1.691749709,8.794851701,130.7775406,11.51341849,7917.940052,0.00317132,0.000219507,0.099145765,0.430844201,0.420539647,3614360.876,15.355,4.8,0,0,0,0,424.994,0,0
1103250,3,0,0,2,0,0,0,0,0,1,0,54264,99611.5,0,0,1.835682957,0.322328001,0.266,4.436,0.6258,1106.045,3.333333335,,0.478971849,1.592461745,8.362369273,195.5173409,15.72089636,9723.333501,0.003273495,0.00013376,0.092838501,0.467944131,0.51787792,5237798.706,15.379,5.8,0,0,0,0,534.704,0,0
1103260,3,0,0,1,0,0,0,0,0,1,0,38778.69922,68966.29688,0,0,1.778458233,0.445587993,0.45,5.352,0.45115,1387.24,3.66666667,,0.518656008,1.63877464,8.565815166,178.1711897,14.7310288,8872.380668,0.003213274,0.000180316,0.096025829,0.449339037,0.493849051,4788330.844,16.223,6.9,0,0,0,0,721.864,0,0
1103289,0,0,0,0,0,0,0,0.999944985,0,0.999989986,0.313542008,22036.19922,37725.69922,186,0.008440657,1.711987573,0.584773004,0.537,5.343,0.8545,1489.069,4.33333333,17,0,0.219096618,1.154306846,19.59390227,1.699361508,1066.593431,0.000405533,2.90E-05,0.011309221,0.055371447,0.063537357,529489.1149,17,,2,0,0,0,726.783,0,0
1103290,0,0,0,0,0,0,0,0,0,1,0.0330506,30474.09961,55451.69922,0,0,1.819633719,0.453000009,0.131,5.422,0.5717,1098.929,3.66666667,,0.478971849,0.457307589,2.399994175,88.67175285,6.680777101,3524.271891,0.001055174,2.03E-05,0.048243233,0.165378755,0.148793847,2381765.617,16.335,,0,0,0,0,681.455,0,0
1103300,0,1,0,0,0,0,0,0.00798127,0,1,0.436962992,37303.60156,68522.60156,0,0,1.836889702,0.610099018,0.27,5.861,0.5717,1047.971,3.833333335,,0.439287689,0.218198903,1.163650273,35.27498902,2.698514182,1677.912169,0.000497662,8.47E-06,0.016911823,0.075458971,0.073715363,922437.8801,17.212,,0,0,0,0,787.479,0,0
1103310,1,0,0,0,0,0,0,0,0,0.957460999,0,0,0,0,,,0.984869003,1,5.984,0.123,570.336,2.33333333,,0.40913075,2.050524863,15.75036581,159.4359224,22.53146441,11217.93845,0.002400722,0.000431253,0.048355076,0.318615949,1.305750113,4667956.296,15.685,,0,0,0,0,591.864,0,0
1103320,0,0,0,0,0,0,0,0,0,1,0,7116.259766,9676.730469,0,0,1.359805683,0.0788019,0.15,3.591,0.246,4272.451,2.33333333,,0.40913075,0.137718073,0.927215275,12.09317004,1.368564927,768.3146727,0.000208937,2.33E-05,0.006184254,0.028783444,0.065888069,348952.3018,15.758,,0,0,0,0,347.973,0,0
1103330,0,0,0,0,0,0,0,0,0,1,0,440.8859863,30.4843998,0,0,0.069143499,0.00131774,0.885,3.989,0.246,2654.546,2.33333333,,0.40913075,1.687041153,12.95516642,130.9288278,18.50316492,9243.801704,0.001978173,0.000354157,0.039840783,0.262523955,1.072317046,3822756.416,15.702,,0,0,0,0,631.629,0,0
1103340,1,0,0,0,0,0,0,0,0,0.97387898,0,0,0,0,,,0.531086981,1,5.293,0.123,1222.097,1.166666665,,0.204565375,1.569618951,12.05439474,121.855146,17.21533572,8602.742169,0.001842155,0.000329427,0.037155657,0.244670181,0.997414521,3569177.215,14.112,,0,0,0,0,590.668,0,0
1103360,47,0,0,0,0,0,0,0,0,0.920605004,0,1771.079956,2549.820068,0,0,1.439697886,0.744144976,0.984,6.465,0.123,416.146,1.166666665,,0,2.386028411,18.34916696,189.3759194,26.76101788,12942.3822,0.002770312,0.000512249,0.055802588,0.367644915,1.55082285,5565502.309,13.353,,0,0,0,0,583.253,0,0
1103370,0,0,0,0,0,0,0,0,0,0.977178991,0,2470.209961,4029.949951,0,0,1.631420007,0.873768985,1,5.421,0.123,612.426,2.33333333,,0,2.383400998,18.33077353,189.1889036,26.73661365,12929.33299,0.002766881,0.000511748,0.055725499,0.367193541,1.549471492,5523075.587,14.395,,0,0,0,0,580.392,0,0
1103380,16,0,0,0,0,0,0,0,0,0.954634011,0,9692.480469,11825.2998,0,0,1.220048866,0.823225975,0.958,5.257,0.123,733.133,2.33333333,,0,3.466061043,26.65734463,275.0941605,38.87694299,18803.35702,0.004023919,0.000744118,0.081042476,0.534015385,2.253042033,8035146.605,15.887,,0,0,0,0,588.29,0,0
1103390,21,0,0,0,0,0,0,0,0,0.985422015,0,10132.7002,5822.680176,0,0,0.5746425,0.300211996,0.953,4.848,0.123,1185.319,2.33333333,,0,5.362135058,41.24026639,425.6340316,60.15158628,29088.18723,0.006224878,0.001151322,0.125370207,0.826105308,3.485975051,12466171.6,16.738,,0,0,0,0,573.16,0,0
1103400,49,0,0,0,0,0,0,0,0,0.964937985,0,10343.7002,10878.2002,0,0,1.051673965,0.531985998,0.963,5.592,0.123,676.744,1.166666665,,0,3.926490672,30.16016027,305.0108795,43.1044529,21477.98064,0.004596294,0.000825041,0.092570278,0.609975453,2.498027345,8912023.45,14.888,,0,0,0,0,615.969,0,0
1200010,0,1,0,0,0,0,0.373705,0,0,0.975872993,4.80E-06,3510.649902,27421.19922,4,0.00113939,7.810861231,0.632604003,0.286,8.741,0.3507,515.494,1.66666667,10,0.326902059,5.550175797,28.11219826,1355.90679,101.7556557,35304.16686,0.010791896,0.000390699,0.534608784,1.696353701,1.838947571,37535398.79,11.989,,0,0,0,0,496.022,0,0
1200020,0,1,1,0,0,0,0.000498102,0.00463831,1,0.997861981,0.028555101,11530.09961,54855.19922,6,0.000520377,4.757565076,0.632095809,0.292,8.044,0.4449,2548.987,2.66666667,0,0.38374527,18.38197712,95.86821509,2340.269715,194.1561206,84566.40313,0.032110696,0.002723096,1.145020999,4.497460387,5.631214927,64922867.62,12.014,4.8,0,0,0,0,459.904,0,0
1200030,1,1,0,0,0,0,0.024561601,0.00144037,0,0.952971995,0,30932.80078,53888.5,0,0,1.742115122,0.62508899,0.049,4.806,0.29315,202.789,1.83333333,,0.357263896,0.638972511,3.14094779,203.5571951,14.99378564,4832.951919,0.001417632,3.42E-05,0.093312454,0.239623485,0.211576509,6116185.133,8.457,,0,0,0,0,216.558,0,0
1200040,13,1,0,5,0,0,0.00616966,0.978318989,2,0.994608998,0.024126001,278309,505834,0,0,1.817526562,0.631745116,0.413,6.536,0.1303,1903.778,2.33333333,,0.348594051,9.014536385,46.61427826,1745.253033,134.6504634,53698.46671,0.017237535,0.000796784,0.727377894,2.599756746,2.981336348,47387021.97,13.25,16.15714286,0,0,0,0,615.432,1,0
1200050,4,1,0,4,0,0,0.103964999,0.00320921,0,0.948687971,0,180174,298295,1,5.55E-06,1.655594037,0.605511586,0.365,8.065,0.0541,1144.734,1.66666667,,0.348594051,5.890358057,31.40853991,1054.24552,83.26090863,35402.56453,0.011145367,0.000576981,0.439291038,1.669482098,2.071080781,29681970.58,10.5,,0,0,0,0,574.429,0,0
1200060,9,0,0,8,0,0,0.368317991,0,0,0.994921029,0,59762.30078,95885.89844,0,0,1.604454601,0.221476877,0.151,6.215,0.0291,259.557,1.33333333,,0,2.575593366,14.78702518,236.4222675,23.0679497,10766.19704,0.003877594,0.00047295,0.112885585,0.524602746,0.978937145,6751250.931,9.354,,0,0,0,0,313.791,0,0
1300010,14,1,0,4,0,0,0.51889497,0,0,0.997968972,0,534821,954777,0,0,1.785227207,0.57170099,0.389,6.904,0.1102,1103.712,1.66666667,,0.177004191,16.40820114,86.89446518,2417.739525,188.5424977,113947.3426,0.035689362,0.001046685,1.218719521,5.309897282,5.353020701,64243779.76,12.001,15.7,0,0,0,0,649.328,3,0
1300020,3,1,0,3,0,0,0.96053499,0,1,0.998947024,0,69165.70313,126937,0,0,1.835259301,0.582614396,0.354,6.089,0.0298,1160.032,1.833333335,,0.354008382,1.61103613,8.553928344,207.0850977,16.36762664,11070.71182,0.00356889,0.000117107,0.126565473,0.527064496,0.471257926,5498224.956,11.934,36.3,0,0,0,0,683.262,0,0
1300030,2,1,0,0,0,0,0.481171012,0,0,0.996437013,0,60692.19922,113398,0,0,1.868411451,0.611414015,0.247,7.647,0.02425,318.252,1.66666667,,0.177004191,0.948745137,4.835408685,237.6280054,17.54532878,7215.629188,0.002086507,3.15E-05,0.113703442,0.339328251,0.31200713,6465984.637,10.598,,0,0,0,0,540.267,0,0
